=== Emotet2 ===
 Diff | Precision |  Recall |      F1
  131 |   0.00000 | 0.00000 | 0.00000
  132 |   0.00000 | 0.00000 | 0.00000
  133 |   0.00000 | 0.00000 | 0.00000
  134 |   0.00000 | 0.00000 | 0.00000
  135 |   0.00000 | 0.00000 | 0.00000
  136 |   0.00000 | 0.00000 | 0.00000
  137 |   0.00000 | 0.00000 | 0.00000
  138 |   0.00000 | 0.00000 | 0.00000
  139 |   0.00000 | 0.00000 | 0.00000
  140 |   0.00000 | 0.00000 | 0.00000
  141 |   0.00000 | 0.00000 | 0.00000
  142 |   0.00000 | 0.00000 | 0.00000
  143 |   0.00000 | 0.00000 | 0.00000
  144 |   0.00000 | 0.00000 | 0.00000
  145 |   0.00000 | 0.00000 | 0.00000
  146 |   0.00000 | 0.00000 | 0.00000
  147 |   0.00000 | 0.00000 | 0.00000
  148 |   0.00000 | 0.00000 | 0.00000
  149 |   0.00000 | 0.00000 | 0.00000
  150 |   0.00000 | 0.00000 | 0.00000
  151 |   0.00000 | 0.00000 | 0.00000
  152 |   0.00000 | 0.00000 | 0.00000
  153 |   0.00000 | 0.00000 | 0.00000
  154 |   0.00000 | 0.00000 | 0.00000
  155 |   0.00000 | 0.00000 | 0.00000
  156 |   0.00000 | 0.00000 | 0.00000
  157 |   0.00000 | 0.00000 | 0.00000
  158 |   0.00000 | 0.00000 | 0.00000
  159 |   0.00000 | 0.00000 | 0.00000
  160 |   0.00000 | 0.00000 | 0.00000
  161 |   0.00000 | 0.00000 | 0.00000
  162 |   0.00000 | 0.00000 | 0.00000
  163 |   0.00000 | 0.00000 | 0.00000
  164 |   0.00000 | 0.00000 | 0.00000
  165 |   0.00000 | 0.00000 | 0.00000
  166 |   0.00000 | 0.00000 | 0.00000
  167 |   0.00000 | 0.00000 | 0.00000
  168 |   0.00000 | 0.00000 | 0.00000
  169 |   0.00000 | 0.00000 | 0.00000
  170 |   0.00000 | 0.00000 | 0.00000
  171 |   0.00000 | 0.00000 | 0.00000
  172 |   0.00000 | 0.00000 | 0.00000
  173 |   0.00000 | 0.00000 | 0.00000
  174 |   0.00000 | 0.00000 | 0.00000
  175 |   0.00000 | 0.00000 | 0.00000
  176 |   0.00000 | 0.00000 | 0.00000
  177 |   0.00000 | 0.00000 | 0.00000
  178 |   0.00000 | 0.00000 | 0.00000
  179 |   0.00000 | 0.00000 | 0.00000
  180 |   0.00000 | 0.00000 | 0.00000
  181 |   0.00000 | 0.00000 | 0.00000
  182 |   0.00000 | 0.00000 | 0.00000
  183 |   0.00000 | 0.00000 | 0.00000
  184 |   0.00000 | 0.00000 | 0.00000
  185 |   0.00000 | 0.00000 | 0.00000
  186 |   0.00000 | 0.00000 | 0.00000
  187 |   0.00000 | 0.00000 | 0.00000
  188 |   0.00000 | 0.00000 | 0.00000
  189 |   0.00000 | 0.00000 | 0.00000
  190 |   0.00000 | 0.00000 | 0.00000
  191 |   0.00000 | 0.00000 | 0.00000
  192 |   0.00000 | 0.00000 | 0.00000
  193 |   0.00000 | 0.00000 | 0.00000
  194 |   0.00000 | 0.00000 | 0.00000
  195 |   0.00000 | 0.00000 | 0.00000
  196 |   0.00000 | 0.00000 | 0.00000
  197 |   0.00000 | 0.00000 | 0.00000
  198 |   0.00000 | 0.00000 | 0.00000
  199 |   0.00000 | 0.00000 | 0.00000
